feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
PWY.5675..nitrate.reduction.V..assimilatory._path,NEC_status,Control,-1.0557535788871,0.571389983043088,1825,1320,0.0673933558749423,0.200968935561962
PWY.6981..chitin.biosynthesis_path,NEC_status,Control,-0.0714045110603514,0.0387078687050583,1825,16,0.0675061697997092,0.201200544350324
PWY.4321..L.glutamate.degradation.IV_path,NEC_status,Control,-0.615808196291218,0.334337965708459,1825,277,0.0678080209714309,0.201824611305808
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I_path,NEC_status,Control,-0.947989410937365,0.516218089707216,1825,1339,0.0690700028811382,0.204239927166217
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage_path,NEC_status,Control,-0.839051759807831,0.45937447096189,1825,503,0.0700969755549096,0.206317563397413
GALACTUROCAT.PWY..D.galacturonate.degradation.I_path,NEC_status,Control,-1.04652414440196,0.572839632206927,1825,1200,0.0704854326974527,0.206982036847777
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I_path,NEC_status,Control,-0.988678742368164,0.543337587185286,1825,1339,0.0715924962736858,0.209106705634073
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I_path,NEC_status,Control,-1.05741533167191,0.581436102224327,1825,1346,0.0717943233552612,0.209402395938368
PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis_path,NEC_status,Control,-0.14776369247538,0.081522115756698793,1825,34,0.0726520630059891,0.210990436369581
PWY.7616..methanol.oxidation.to.carbon.dioxide_path,NEC_status,Control,-0.709571921469671,0.392136158329513,1825,483,0.0728214684586276,0.211336766066386
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I_path,NEC_status,Control,-1.01647377730913,0.56258625537348,1825,1227,0.0736745404150898,0.212933648992193
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate_path,NEC_status,Control,0.122749704395432,0.0680723690214336,1825,1824,0.0741292321321794,0.213727019641
PWY.6660..2.heptyl.3.hydroxy.4.1H..quinolone.biosynthesis_path,NEC_status,Control,-0.155858412730947,0.086619725558569,1825,37,0.074698542265622,0.214910069088793
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV_path,NEC_status,Control,-1.03186288834099,0.577173851304902,1825,1270,0.0764382014451546,0.21833084381846
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis_path,NEC_status,Control,-0.954208983564932,0.534144327535277,1825,1276,0.0769082255388309,0.219017716280772
PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I_path,NEC_status,Control,-0.958427965848303,0.537764438218278,1825,1227,0.0776214771311037,0.220423251632511
PWY.5896..superpathway.of.menaquinol.10.biosynthesis_path,NEC_status,Control,-0.958427965848303,0.537764438218278,1825,1227,0.0776214771311037,0.220423251632511
PWY.7294..xylose.degradation.IV_path,NEC_status,Control,-0.27356865375453,0.15427672506447,1825,112,0.0785731031549032,0.222211373242451
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative._path,NEC_status,Control,-0.055116218041568,0.0313205082957887,1825,50,0.0807683054103059,0.226656057057671
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic._path,NEC_status,Control,-1.00833133179968,0.573053067260061,1825,1279,0.0813568645196124,0.227526971254837
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic._path,NEC_status,Control,-1.00833133179968,0.573053067260061,1825,1279,0.0813568645196124,0.227526971254837
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic._path,NEC_status,Control,-1.00833133179968,0.573053067260061,1825,1279,0.0813568645196124,0.227526971254837
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic._path,NEC_status,Control,-1.00833133179968,0.573053067260061,1825,1279,0.0813568645196124,0.227526971254837
PWY.6185..4.methylcatechol.degradation..ortho.cleavage._path,NEC_status,Control,-0.913275687647807,0.521685839369793,1825,642,0.0824908803759956,0.229716486650848
PWY.7118..chitin.degradation.to.ethanol_path,NEC_status,Control,-0.439105629367131,0.251037263203616,1825,98,0.082517777596573,0.229735512362787
LIPASYN.PWY..phospholipases_path,NEC_status,Control,-0.310481878985723,0.177563494683377,1825,124,0.0829278755997786,0.230540903649306
PWY.6182..superpathway.of.salicylate.degradation_path,NEC_status,Control,-0.817091454652999,0.471238434330098,1825,507,0.0853783414075271,0.23526818771251
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation_path,NEC_status,Control,-0.838781576082034,0.484642566689035,1825,1450,0.0862479021455445,0.236809437797461
PWY0.1533..methylphosphonate.degradation.I_path,NEC_status,Control,-0.895222516387596,0.518784450074556,1825,504,0.0871400528619301,0.238316024183129
TCA..TCA.cycle.I..prokaryotic._path,NEC_status,Control,-0.813504676606048,0.473904577163508,1825,1516,0.088957135694776,0.241583189074321
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis_path,NEC_status,Control,-0.969149992314903,0.565150491043611,1825,1363,0.0893745717547178,0.242329248927522
PWY.7242..D.fructuronate.degradation_path,NEC_status,Control,-1.19934106441558,0.700462121979659,1825,1390,0.0898379822830731,0.243139103687518
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II_path,NEC_status,Control,-0.934388557844346,0.546377057999459,1825,1299,0.0899073392175514,0.243154382986029
PWY.5181..toluene.degradation.III..aerobic...via.p.cresol._path,NEC_status,Control,-0.834691047526696,0.489755457343615,1825,600,0.0908821641399035,0.244963462968142
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II_path,NEC_status,Control,-0.331176481950437,0.194856961379407,1825,116,0.092019876488486,0.246942828045217
ARO.PWY..chorismate.biosynthesis.I_path,NEC_status,Control,0.0921402333628033,0.0543039555787661,1825,1824,0.0924052691071673,0.247544191272004
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis_path,NEC_status,Control,-0.899768678161341,0.53041495195215,1825,1272,0.0928299157110593,0.248214880881311
Serratia_iRep,NEC_status,Control,-0.110436073439856,0.0511923475956545,1727,104,0.0330053182199676,0.171403597753304
Peptoniphilus_iRep,NEC_status,Control,-0.0260107764729286,0.0121582586352242,1727,16,0.0352877831074979,0.179507418416402
Peptoniphilus_grossensis_iRep,NEC_status,Control,-0.0287177037742036,0.0108130689019381,1727,9,0.00932522656284143,0.0765774960965538
Serratia_nematodiphila_iRep,NEC_status,Control,-0.0587309239651935,0.0244392572845744,1727,37,0.0176861319157043,0.121443175575227
Clostridium_symbiosum_iRep,NEC_status,Control,0.0175989160608725,0.00809419898716553,1727,10,0.0314540362367655,0.181963946945825
Clostridium_butyricum_iRep,NEC_status,Control,-0.0268727501007733,0.0129948581635754,1727,20,0.0405299743876852,0.214935824434507
Klebsiella_pneumoniae_iRep,NEC_status,Control,-0.164667625028643,0.0807230496957166,1727,343,0.0434426903914595,0.224811572706671
Negativicoccus.succinicivorans_MAX,NEC_status,Control,-0.419268096852577,0.166047922459159,1721,87,0.0129546050905635,0.0991477961228664
Serratia.marcescens_MAX,NEC_status,Control,-1.02292947610574,0.411908545450623,1721,111,0.0145476431099216,0.107667912726465
Clostridium.baratii_MAX,NEC_status,Control,-0.155315819520929,0.0652796310418512,1721,11,0.0187874920548591,0.129164007877156
Peptococcus.niger_MAX,NEC_status,Control,-0.0683108121377016,0.0306472159661254,1721,10,0.0287980936162731,0.177979136587326
Peptoniphilus.sp.HMSC062D09_MAX,NEC_status,Control,-0.195721991153668,0.0906260712963329,1721,14,0.03372254413241,0.198097877050074
Clostridium.butyricum_MAX,NEC_status,Control,-0.172948420775638,0.082775554537845,1721,17,0.0384085466419268,0.215041862935339
FERMENTATION.PWY..mixed.acid.fermentation_MAX,NEC_status,Control,-1.46024215514534,0.535117754040245,1720,1296,0.0074603099547147,0.0554807532284402
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria._MAX,NEC_status,Control,-1.20083956984348,0.444258268885836,1720,1300,0.00809974407349781,0.0584948091405941
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast._MAX,NEC_status,Control,-0.872934134154118,0.330420780596508,1720,1279,0.0095618791891096,0.0654410420588
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type_MAX,NEC_status,Control,-1.82306924924568,0.696438332804089,1720,950,0.0100394693039299,0.0673416710232839
PWY.7013..L.1.2.propanediol.degradation_MAX,NEC_status,Control,-1.71198263254012,0.655899088350795,1720,889,0.0101967793495668,0.0681092176680589
PWY.5845..superpathway.of.menaquinol.9.biosynthesis_MAX,NEC_status,Control,-0.893997551268018,0.344071915180708,1720,1067,0.0106930479667067,0.0704189626557693
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis_MAX,NEC_status,Control,-0.920144699626151,0.354119611395412,1720,1067,0.0106880412867083,0.0704189626557693
PPGPPMET.PWY..ppGpp.biosynthesis_MAX,NEC_status,Control,-1.40912774914574,0.553196511834369,1720,1262,0.0123678347918917,0.0776648332201369
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli._MAX,NEC_status,Control,-0.880970608134387,0.357862270261587,1720,506,0.0153431488108658,0.0907126447642681
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast._MAX,NEC_status,Control,-1.25027967926892,0.515052939952586,1720,1435,0.0169408277971817,0.0970366426837022
PWY.5675..nitrate.reduction.V..assimilatory._MAX,NEC_status,Control,-1.0737279851519,0.442937324681452,1720,1181,0.0170687227690104,0.0975430787693949
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type_MAX,NEC_status,Control,-1.11671553998302,0.463521660920279,1720,956,0.0175276719335756,0.0996681102400795
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP_MAX,NEC_status,Control,-1.81103100172345,0.75161145050136,1720,789,0.0175302203251012,0.0996681102400795
PWY3O.355..stearate.biosynthesis.III..fungi._MAX,NEC_status,Control,-0.910766380434768,0.38121072566876,1720,336,0.0184939138821808,0.103480289150522
CRNFORCAT.PWY..creatinine.degradation.I_MAX,NEC_status,Control,-0.117396748200565,0.0493786323509753,1720,36,0.0191115728894913,0.105922241202511
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic._MAX,NEC_status,Control,-1.24372114491442,0.526253810603329,1720,1157,0.020075126892463,0.109478253312937
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic._MAX,NEC_status,Control,-1.24372114491442,0.526253810603329,1720,1157,0.020075126892463,0.109478253312937
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic._MAX,NEC_status,Control,-1.24372114491442,0.526253810603329,1720,1157,0.020075126892463,0.109478253312937
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic._MAX,NEC_status,Control,-1.24372114491442,0.526253810603329,1720,1157,0.020075126892463,0.109478253312937
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I_MAX,NEC_status,Control,-0.815306207066529,0.354478673637159,1720,1065,0.0234129876602444,0.121581315649976
PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I_MAX,NEC_status,Control,-0.790329434917501,0.344452302247456,1720,1065,0.0237440986154689,0.122825421919736
PWY.5896..superpathway.of.menaquinol.10.biosynthesis_MAX,NEC_status,Control,-0.790329434917501,0.344452302247456,1720,1065,0.0237440986154689,0.122825421919736
GLUCARDEG.PWY..D.glucarate.degradation.I_MAX,NEC_status,Control,-0.983987054909462,0.430382080017504,1720,1012,0.024124762315178,0.123888733219468
PWY0.1479..tRNA.processing_MAX,NEC_status,Control,-1.26162409332101,0.554908109245536,1720,1298,0.0251422107910049,0.12786524891458
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation_MAX,NEC_status,Control,-1.32172765531618,0.583460433074941,1720,1239,0.0255473635458825,0.129173546753173
PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast._MAX,NEC_status,Control,-1.59079596417071,0.705313068185073,1720,926,0.0260225280783873,0.130765408892886
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis_MAX,NEC_status,Control,-1.03506922947144,0.460391741106488,1720,1469,0.0268243917759092,0.133050897954298
P441.PWY..superpathway.of.N.acetylneuraminate.degradation_MAX,NEC_status,Control,-0.873692897879569,0.389365334228913,1720,1112,0.0269190614132948,0.133342002580981
GALACTARDEG.PWY..D.galactarate.degradation.I_MAX,NEC_status,Control,-0.982356714957072,0.447925015447989,1720,1019,0.0303904457639456,0.144030717180873
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation_MAX,NEC_status,Control,-0.982356714957072,0.447925015447989,1720,1019,0.0303904457639456,0.144030717180873
PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants._MAX,NEC_status,Control,-1.20550186466434,0.555786204303501,1720,1074,0.0322233176271994,0.149711176506144
PWY.7664..oleate.biosynthesis.IV..anaerobic._MAX,NEC_status,Control,-1.17265225900333,0.540427195364058,1720,1405,0.0323755157069155,0.150073372370017
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate._MAX,NEC_status,Control,-1.14996233531726,0.530220378767457,1720,1405,0.0324492768681618,0.150383935064703
PWY.5534..propylene.degradation_MAX,NEC_status,Control,-0.0929313886891448,0.0432129593088688,1720,22,0.0332994192720596,0.15292149668185
PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway._MAX,NEC_status,Control,-0.750283773320551,0.34872474126615,1720,287,0.0333367018309927,0.153040392083501
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome._MAX,NEC_status,Control,-1.17479435799805,0.54495030392814,1720,1194,0.0333656948436032,0.153124668276839
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate_MAX,NEC_status,Control,-1.00133839064286,0.464711191088553,1720,1281,0.0336676242939507,0.15397581234926
PWY.5863..superpathway.of.phylloquinol.biosynthesis_MAX,NEC_status,Control,-0.743265548247581,0.346312849491392,1720,1217,0.0340006516026654,0.154894179274097
PWY0.781..aspartate.superpathway_MAX,NEC_status,Control,-0.857532400161485,0.400343805965891,1720,1136,0.0345020241933173,0.156383331899999
PWY.722..nicotinate.degradation.I_MAX,NEC_status,Control,-0.130985503771607,0.0612376062026763,1720,24,0.034763305754723,0.157198278341174
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I_MAX,NEC_status,Control,-0.763360450236524,0.357437027076327,1720,1159,0.0351111426681611,0.158072958662991
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants._MAX,NEC_status,Control,-1.15253326305542,0.54114849890731,1720,1384,0.0356517695939039,0.159539695852294
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV_MAX,NEC_status,Control,-1.5407003725483,0.724660316891472,1720,974,0.0356472383836628,0.159539695852294
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff_MAX,NEC_status,Control,-1.09728752953919,0.517993380468349,1720,1262,0.036659144872829,0.162134815254326
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis_MAX,NEC_status,Control,-0.424377896671477,0.201460549401492,1720,247,0.0370775172826329,0.163355592291782
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli._MAX,NEC_status,Control,-1.06901230505759,0.507539724462542,1720,1409,0.0376814625477406,0.164979343288861
PWY.5723..Rubisco.shunt_MAX,NEC_status,Control,-0.999421374844576,0.477649346116613,1720,1187,0.0389386295915219,0.168516809575142
PWY.6143..CMP.pseudaminate.biosynthesis_MAX,NEC_status,Control,-0.154819698652956,0.0752079839350382,1720,13,0.0416208658236817,0.175813368627543
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation_MAX,NEC_status,Control,-0.957334905183381,0.465028736301336,1720,1103,0.0418525598824476,0.176389977548541
P161.PWY..acetylene.degradation_MAX,NEC_status,Control,-1.13492171979119,0.551314881508799,1720,1413,0.0420946636608679,0.177100472766454
P221.PWY..octane.oxidation_MAX,NEC_status,Control,-1.09694916934425,0.533337748094017,1720,929,0.0421503076925351,0.177248330303004
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I_MAX,NEC_status,Control,-0.813265682041128,0.395594690053159,1720,1181,0.0423123583191591,0.177512741620303
PWY.5913..TCA.cycle.VI..obligate.autotrophs._MAX,NEC_status,Control,-0.984949913619126,0.479735062782366,1720,1391,0.0425742000993366,0.178018388396516
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol_MAX,NEC_status,Control,-1.15419258462025,0.563935884245806,1720,776,0.0428324370381191,0.178623794069695
ENTBACSYN.PWY..enterobactin.biosynthesis_MAX,NEC_status,Control,-0.851456322517049,0.417666914124347,1720,683,0.0437550332258822,0.181082662716324
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase._MAX,NEC_status,Control,-1.07824304450058,0.537936498050212,1720,1207,0.0474946970110358,0.190768078529153
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I_MAX,NEC_status,Control,-0.824143262839279,0.412745509994819,1720,1200,0.0484778879831985,0.193563353778848
FAO.PWY..fatty.acid..beta..oxidation.I_MAX,NEC_status,Control,-1.03305905558079,0.518629614024344,1720,1208,0.0489049867395514,0.194674415528225
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli._MAX,NEC_status,Control,-1.10102581191785,0.55444244700028,1720,1089,0.0495101293446759,0.196345146443412
PWY66.389..phytol.degradation_MAX,NEC_status,Control,-1.44466977414895,0.727742070620323,1720,1288,0.0498850209436343,0.19712872324554
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli._MAX,NEC_status,Control,-1.04955313946016,0.531075160077085,1720,1020,0.0505714961482675,0.199168931695515
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I_MAX,NEC_status,Control,-0.838188457789582,0.424583525793804,1720,1153,0.0510016135920009,0.20025862878178
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis_MAX,NEC_status,Control,-0.861980934600606,0.4379526009021,1720,1154,0.0516926039122489,0.202045480856524
PWY.5392..reductive.TCA.cycle.II_MAX,NEC_status,Control,-0.224343914953939,0.11459088851207,1720,70,0.0524609112344858,0.203865924888156
PWY0.1533..methylphosphonate.degradation.I_MAX,NEC_status,Control,-0.549476535242836,0.281215015557357,1720,178,0.0530476879405433,0.205070999486426
GLUDEG.I.PWY..GABA.shunt_MAX,NEC_status,Control,-1.09869297549716,0.563025359329812,1720,563,0.0532727568674309,0.205822828127405
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis_MAX,NEC_status,Control,-0.984330422046945,0.504081079686777,1720,1043,0.0534226952248491,0.206090744451725
PWY.3841..folate.transformations.II_MAX,NEC_status,Control,0.179666870497989,0.0924146714453472,1720,1644,0.0544650733139888,0.208933000932101
NAGLIPASYN.PWY..lipid.IVA.biosynthesis_MAX,NEC_status,Control,-0.841153222424338,0.436426777025995,1720,1218,0.0566778156110497,0.213929329888028
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation_MAX,NEC_status,Control,-0.921939660373485,0.479436569289102,1720,694,0.0568528272571318,0.214195097744762
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation_MAX,NEC_status,Control,-0.921939660373485,0.479436569289102,1720,694,0.0568528272571318,0.214195097744762
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis_MAX,NEC_status,Control,-0.471050811863705,0.245487028257363,1720,1408,0.0576677475391012,0.216029262967582
PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants._MAX,NEC_status,Control,-0.08518258853831,0.0446193927590193,1720,15,0.0587123323041846,0.218279120734969
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I_MAX,NEC_status,Control,-1.13668222844336,0.597333502408996,1720,1224,0.0599487181993118,0.221248082635667
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory._MAX,NEC_status,Control,-0.554288639085985,0.293149366893142,1720,1476,0.0610816225866439,0.223721126640852
TCA..TCA.cycle.I..prokaryotic._MAX,NEC_status,Control,-0.886310453637904,0.468860777872738,1720,1447,0.0615812172202208,0.225078695360582
PWY0.1338..polymyxin.resistance_MAX,NEC_status,Control,-1.0643198302763,0.565212354673631,1720,889,0.0621288315803809,0.226009184383941
PWY0.862...5Z..dodec.5.enoate.biosynthesis_MAX,NEC_status,Control,-0.9004203615766,0.477359221241979,1720,1486,0.0621212747546498,0.226009184383941
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria._MAX,NEC_status,Control,-0.966292895653563,0.512263944376839,1720,1274,0.0622349021920753,0.226231042200913
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I_MAX,NEC_status,Control,-1.00058927391863,0.531168614927227,1720,1259,0.0624882930690365,0.226818427143829
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage_MAX,NEC_status,Control,-0.982633023475209,0.522774520907499,1720,1219,0.0630823038376458,0.228224255838912
FASYN.ELONG.PWY..fatty.acid.elongation....saturated_MAX,NEC_status,Control,-0.908028621412064,0.485820122602169,1720,1482,0.0644877997887207,0.231768339437852
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis_MAX,NEC_status,Control,-0.92625247793467,0.498239400351975,1720,1161,0.0659513699308783,0.235090519683073
PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis_MAX,NEC_status,Control,-0.0636237244990345,0.0344106793010411,1720,10,0.0674662113442752,0.238205490182986
PWY.6660..2.heptyl.3.hydroxy.4.1H..quinolone.biosynthesis_MAX,NEC_status,Control,-0.063485022585442,0.0345763111004154,1720,10,0.0693680016039839,0.24248811250844
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II_MAX,NEC_status,Control,0.328681488200671,0.179840043750422,1720,1627,0.0702283227852022,0.244190302650783
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis_MAX,NEC_status,Control,0.328681488200671,0.179840043750422,1720,1627,0.0702283227852022,0.244190302650783
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants._MAX,NEC_status,Control,-0.969179405592083,0.531711658991862,1720,933,0.0708824345007937,0.245313900943136
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I_MAX,NEC_status,Control,0.449207401067815,0.24652417495256,1720,1607,0.0711381544590674,0.245778123454292
PWY.7242..D.fructuronate.degradation_MAX,NEC_status,Control,-0.969922853819897,0.532903388345023,1720,1057,0.0717887278451309,0.247142615321928
PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome._MAX,NEC_status,Control,-0.910038132497067,0.502051144586814,1720,833,0.0724578131387212,0.248637643974168
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis_MAX,NEC_status,Control,-1.2085449071498,0.666669072388971,1720,909,0.0726155254223358,0.248899146207381
