"Days_before_onset","Feature","Freq","Dataset"
4,"Enterobacter_vir",26,"VirTaxa"
4,"Enterococcus_faecalis_vir",67,"VirTaxa"
4,"Klebsiella_pneumoniae_vir",98,"VirTaxa"
4,"Serratia_vir",100,"VirTaxa"
4,"Shigella_vir",98,"VirTaxa"
4,"Streptococcus_mitis_vir",38,"VirTaxa"
4,"Clostridioides_vir",50,"BacTaxa"
4,"Cronobacter_vir",75,"BacTaxa"
4,"Dickeya_vir",42,"BacTaxa"
4,"Enterobacter_vir",36,"BacTaxa"
4,"Enterococcus_faecalis_vir",39,"BacTaxa"
4,"Klebsiella_pneumoniae_vir",97,"BacTaxa"
4,"Serratia_vir",100,"BacTaxa"
4,"Shigella_vir",91,"BacTaxa"
4,"Staphylococcus_bac",35,"BacTaxa"
4,"Staphylococcus_lugdunensis_bac",97,"BacTaxa"
4,"FOSFOMYCIN_rest",91,"BacRest"
4,"Klebsiella_pneumoniae_vir",64,"BacRest"
4,"PHENICOL_rest",42,"BacRest"
4,"Shigella_vir",31,"BacRest"
4,"TETRACYCLINE_rest",100,"BacRest"
4,"X0.WP_001181005_1.1.1.rpsJ.rpsJ.mutation.2...30S_ribosomal_protein_S10_rest",58,"BacRest"
4,"X1028097908.WP_063854503_1.1.1.qacB.qacB.efflux.2.QUATERNARY_AMMONIUM.QUATERNARY_AMMONIUM.quaternary_ammonium_compound_efflux_MFS_transporter_QacB_rest",95,"BacRest"
4,"X300492223.ADK23698_1.1.1.qacR.qacR..1.QUATERNARY_AMMONIUM.QUATERNARY_AMMONIUM.multidrug.binding_transcriptional_regulator_QacR_rest",78,"BacRest"
4,"X49240387.WP_010956585_1.1.1.gyrB.gyrB.mutation.2...DNA_topoisomerase_.ATP.hydrolyzing._subunit_B_GyrB_rest",31,"BacRest"
4,"X49240902.WP_000567963_1.1.1.rpoC.rpoC.mutation.2...DNA.directed_RNA_polymerase_subunit_beta_RpoC_rest",91,"BacRest"
4,"Clostridioides_vir",90,"BaciRep"
4,"Cronobacter_vir",90,"BaciRep"
4,"Dickeya_vir",65,"BaciRep"
4,"Enterobacter_vir",34,"BaciRep"
4,"Enterococcus_faecalis_vir",65,"BaciRep"
4,"Klebsiella_pneumoniae_vir",99,"BaciRep"
4,"Serratia_vir",100,"BaciRep"
4,"Shigella_vir",92,"BaciRep"
4,"CITRULBIO.PWY..L.citrulline.biosynthesis_path",42,"BacPath"
4,"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli._path",31,"BacPath"
4,"POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli._path",58,"BacPath"
4,"PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle._path",98,"BacPath"
4,"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type_path",65,"BacPath"
4,"PWY.4041...gamma..glutamyl.cycle_path",45,"BacPath"
4,"PWY.5989..stearate.biosynthesis.II..bacteria.and.plants._path",27,"BacPath"
4,"PWY.6703..preQ0.biosynthesis_path",91,"BacPath"
4,"PWY.6737..starch.degradation.V_path",55,"BacPath"
4,"PWY0.862...5Z..dodec.5.enoate.biosynthesis_path",94,"BacPath"
4,"P161.PWY..acetylene.degradation_MAX",81,"BacMAX"
4,"P164.PWY..purine.nucleobases.degradation.I..anaerobic._MAX",38,"BacMAX"
4,"PWY.5173..superpathway.of.acetyl.CoA.biosynthesis_MAX",30,"BacMAX"
4,"PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants._MAX",100,"BacMAX"
4,"PWY.6606..guanosine.nucleotides.degradation.II_MAX",100,"BacMAX"
4,"PWY.6700..queuosine.biosynthesis_MAX",35,"BacMAX"
4,"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation_MAX",69,"BacMAX"
4,"PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation_MAX",62,"BacMAX"
4,"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I_MAX",94,"BacMAX"
4,"P161.PWY..acetylene.degradation_MAX",45,"AllVars"
4,"PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle._path",86,"AllVars"
4,"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type_path",31,"AllVars"
4,"PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants._MAX",99,"AllVars"
4,"PWY.6606..guanosine.nucleotides.degradation.II_MAX",92,"AllVars"
4,"PWY.6703..preQ0.biosynthesis_path",76,"AllVars"
4,"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation_MAX",31,"AllVars"
4,"PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation_MAX",28,"AllVars"
4,"PWY0.862...5Z..dodec.5.enoate.biosynthesis_path",69,"AllVars"
4,"TETRACYCLINE_rest",45,"AllVars"
4,"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I_MAX",67,"AllVars"
5,"Enterococcus_faecalis_vir",36,"VirTaxa"
5,"Escherichia_marmotae_vir",74,"VirTaxa"
5,"Klebsiella_grimontii_vir",33,"VirTaxa"
5,"Salmonella_typhi_vir",53,"VirTaxa"
5,"Shigella_vir",57,"VirTaxa"
5,"Staphylococcus_epidermidis_vir",71,"VirTaxa"
5,"Staphylococcus_vir",100,"VirTaxa"
5,"Enterococcus_faecalis_vir",29,"BacTaxa"
5,"Escherichia_marmotae_vir",52,"BacTaxa"
5,"Salmonella_typhi_vir",29,"BacTaxa"
5,"Shigella_vir",50,"BacTaxa"
5,"Staphylococcus_epidermidis_vir",47,"BacTaxa"
5,"Staphylococcus_vir",100,"BacTaxa"
5,"Veillonella_atypica_bac",33,"BacTaxa"
5,"DLFM11_04552.P02SR2_GEN_4.gene.1...108.500.complete_rest",37,"BacRest"
5,"Staphylococcus_vir",86,"BacRest"
5,"X150393.AAB59075_1.1.1.merT.merT..1.MERCURY.MERCURY.mercuric_transport_protein_MerT_rest",95,"BacRest"
5,"Escherichia_marmotae_vir",67,"BaciRep"
5,"Shigella_vir",33,"BaciRep"
5,"Staphylococcus_epidermidis_vir",36,"BaciRep"
5,"Staphylococcus_vir",100,"BaciRep"
5,"P221.PWY..octane.oxidation_path",90,"BacPath"
5,"PWY.5840..superpathway.of.menaquinol.7.biosynthesis_path",28,"BacPath"
5,"Staphylococcus_vir",35,"BacPath"
5,"PWY.4981..L.proline.biosynthesis.II..from.arginine._MAX",74,"BacMAX"
5,"PWY.5005..biotin.biosynthesis.II_MAX",100,"BacMAX"
5,"PWY.6549..L.glutamine.biosynthesis.III_MAX",37,"BacMAX"
5,"Staphylococcus_vir",41,"BacMAX"
5,"P221.PWY..octane.oxidation_path",71,"AllVars"
5,"PWY.4981..L.proline.biosynthesis.II..from.arginine._MAX",46,"AllVars"
5,"PWY.5005..biotin.biosynthesis.II_MAX",100,"AllVars"
5,"X150393.AAB59075_1.1.1.merT.merT..1.MERCURY.MERCURY.mercuric_transport_protein_MerT_rest",34,"AllVars"
6,"Clostridium_senegalense_vir",60,"VirTaxa"
6,"Enterococcus_faecalis_vir",100,"VirTaxa"
6,"Escherichia_marmotae_vir",33,"VirTaxa"
6,"Klebsiella_grimontii_vir",97,"VirTaxa"
6,"Salmonella_typhi_vir",82,"VirTaxa"
6,"Serratia_vir",80,"VirTaxa"
6,"Shigella_dysenteriae_vir",48,"VirTaxa"
6,"Shigella_vir",100,"VirTaxa"
6,"Cutibacterium_bac",94,"BacTaxa"
6,"Enterococcus_faecalis_vir",100,"BacTaxa"
6,"Klebsiella_grimontii_vir",85,"BacTaxa"
6,"Salmonella_typhi_vir",54,"BacTaxa"
6,"Serratia_vir",38,"BacTaxa"
6,"Shigella_vir",100,"BacTaxa"
6,"DLFM04_03369.AmoxConc.TwinB.Time1_FOX_6.gene.1...8.445.complete_rest",26,"BacRest"
6,"Enterococcus_faecalis_vir",52,"BacRest"
6,"PHENICOL.QUINOLONE_rest",60,"BacRest"
6,"Shigella_vir",74,"BacRest"
6,"Clostridium_senegalense_vir",48,"BaciRep"
6,"Enterococcus_faecalis_vir",100,"BaciRep"
6,"Klebsiella_grimontii_vir",95,"BaciRep"
6,"Salmonella_typhi_vir",74,"BaciRep"
6,"Serratia_vir",65,"BaciRep"
6,"Shigella_vir",100,"BaciRep"
6,"PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants._path",33,"BacPath"
6,"PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I_path",30,"BacPath"
6,"PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation_path",42,"BacPath"
6,"PWY0.1338..polymyxin.resistance_path",32,"BacPath"
6,"P108.PWY..pyruvate.fermentation.to.propanoate.I_MAX",34,"BacMAX"
6,"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing._MAX",56,"BacMAX"
6,"PWY.5005..biotin.biosynthesis.II_MAX",59,"BacMAX"
6,"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria._MAX",50,"BacMAX"
6,"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II_MAX",98,"BacMAX"
6,"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II_MAX",99,"BacMAX"
6,"Shigella_vir",39,"BacMAX"
6,"THRESYN.PWY..superpathway.of.L.threonine.biosynthesis_MAX",45,"BacMAX"
6,"TRNA.CHARGING.PWY..tRNA.charging_MAX",73,"BacMAX"
6,"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing._MAX",40,"AllVars"
6,"PWY.5005..biotin.biosynthesis.II_MAX",39,"AllVars"
6,"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria._MAX",28,"AllVars"
6,"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II_MAX",70,"AllVars"
6,"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II_MAX",71,"AllVars"
6,"TRNA.CHARGING.PWY..tRNA.charging_MAX",32,"AllVars"
7,"Bariatricus_vir",97,"VirTaxa"
7,"Citrobacter_vir",72,"VirTaxa"
7,"Clostridium_celatum_vir",34,"VirTaxa"
7,"Clostridium_saudiense_vir",43,"VirTaxa"
7,"Enterobacter_vir",27,"VirTaxa"
7,"Enterococcus_faecalis_vir",100,"VirTaxa"
7,"Leclercia_adecarboxylata_vir",87,"VirTaxa"
7,"Leclercia_vir",85,"VirTaxa"
7,"Salmonella_typhi_vir",100,"VirTaxa"
7,"Shigella_vir",100,"VirTaxa"
7,"Staphylococcus_epidermidis_vir",100,"VirTaxa"
7,"Staphylococcus_vir",94,"VirTaxa"
7,"Bariatricus_vir",72,"BacTaxa"
7,"Citrobacter_vir",59,"BacTaxa"
7,"Clostridium_bac",48,"BacTaxa"
7,"Cutibacterium_avidum_bac",100,"BacTaxa"
7,"Cutibacterium_bac",100,"BacTaxa"
7,"Dermabacter_bac",32,"BacTaxa"
7,"Enterococcus_faecalis_vir",100,"BacTaxa"
7,"Salmonella_typhi_vir",100,"BacTaxa"
7,"Shigella_vir",98,"BacTaxa"
7,"Staphylococcus_epidermidis_vir",98,"BacTaxa"
7,"Staphylococcus_vir",52,"BacTaxa"
7,"Enterococcus_faecalis_vir",77,"BacRest"
7,"PHENICOL_rest",100,"BacRest"
7,"PHENICOL.QUINOLONE_rest",78,"BacRest"
7,"Salmonella_typhi_vir",81,"BacRest"
7,"Shigella_vir",36,"BacRest"
7,"TRIMETHOPRIM_rest",100,"BacRest"
7,"X446097880.WP_000175735_1.1.1.dfrS1.dfrC.insensitivity.2.TRIMETHOPRIM.TRIMETHOPRIM.trimethoprim.resistant_dihydrofolate_reductase_DfrS1_rest",26,"BacRest"
7,"X446875667.WP_000952923_1.1.1.mecR1.mecR1.regulation.2.METHICILLIN.BETA.LACTAM.beta.lactam_sensor_signal_transducer_MecR1_rest",43,"BacRest"
7,"X501846383.WP_012655884_1.1.2.aac.6_..Ie.aac.6_..Ie.acetyltransferase.2.AMIKACIN_KANAMYCIN_TOBRAMYCIN.AMINOGLYCOSIDE.bifunctional_aminoglycoside_N.acetyltransferase_AAC.6_..Ie_aminoglycoside_O.phosphotransferase_APH.2__..Ia_rest",29,"BacRest"
7,"Bariatricus_vir",79,"BaciRep"
7,"Citrobacter_vir",55,"BaciRep"
7,"Clostridium_saudiense_vir",31,"BaciRep"
7,"Enterococcus_faecalis_vir",100,"BaciRep"
7,"Leclercia_adecarboxylata_vir",63,"BaciRep"
7,"Leclercia_vir",68,"BaciRep"
7,"Salmonella_typhi_vir",100,"BaciRep"
7,"Shigella_vir",100,"BaciRep"
7,"Staphylococcus_epidermidis_vir",100,"BaciRep"
7,"Staphylococcus_vir",78,"BaciRep"
7,"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch._path",59,"BacPath"
7,"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants._path",47,"BacPath"
7,"PWY.7237..myo...chiro..and.scillo.inositol.degradation_path",54,"BacPath"
7,"Salmonella_typhi_vir",50,"BacPath"
7,"Shigella_vir",27,"BacPath"
7,"ANAEROFRUCAT.PWY..homolactic.fermentation_MAX",38,"BacMAX"
7,"GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation_MAX",29,"BacMAX"
7,"GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate._MAX",27,"BacMAX"
7,"PWY3O.355..stearate.biosynthesis.III..fungi._MAX",72,"BacMAX"
7,"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch._path",35,"AllVars"
7,"PHENICOL_rest",47,"AllVars"
7,"PWY.7237..myo...chiro..and.scillo.inositol.degradation_path",32,"AllVars"
7,"PWY3O.355..stearate.biosynthesis.III..fungi._MAX",33,"AllVars"
8,"Citrobacter_vir",90,"VirTaxa"
8,"Enterococcus_faecalis_vir",64,"VirTaxa"
8,"Klebsiella_grimontii_vir",32,"VirTaxa"
8,"Shigella_dysenteriae_vir",60,"VirTaxa"
8,"Shigella_vir",100,"VirTaxa"
